FFT Dimension (GHz),Re( Z ) (ohm),Im( Z ) (ohm)
0.004093624,-675.766113,-1734.26477
0.00410274125,-670.217896,-1732.74243
0.0041118585,-664.12616,-1730.78015
0.00412097575,-658.478699,-1729.29089
0.00413009275,-652.090576,-1727.2146
0.00413921,-646.323669,-1725.31287
0.00414832725,-641.0224,-1723.69409
0.0041574445,-635.298523,-1721.94006
0.00416656175,-629.487366,-1720.14783
0.00417567875,-623.674255,-1718.31519
0.004184796,-618.291565,-1716.35962
0.00419391325,-612.897156,-1714.45386
0.0042030305,-607.552795,-1712.66223
0.0042121475,-601.925842,-1710.83154
0.004221265,-596.774719,-1709.0321
0.004230382,-591.28009,-1707.05774
0.0042394995,-585.933167,-1705.14954
0.0042486165,-580.790405,-1703.34607
0.0042577335,-575.563354,-1701.43127
0.004266851,-570.428345,-1699.4585
0.004275968,-565.288635,-1697.56714
0.0042850855,-560.033264,-1695.44275
0.0042942025,-555.109497,-1693.73462
0.0043033195,-550.051575,-1691.70459
0.004312437,-545.144592,-1689.74817
0.004321554,-540.259766,-1687.91479
0.0043306715,-535.188843,-1685.72827
0.0043397885,-530.415161,-1683.95117
0.0043489055,-525.630676,-1682.07117
0.004358023,-520.843506,-1680.01721
0.00436714,-516.265564,-1678.2373
0.0043762575,-511.431732,-1676.08167
0.0043853745,-506.859314,-1674.23523
0.0043944915,-501.987854,-1672.07983
0.004403609,-497.459686,-1670.30396
0.004412726,-493.091614,-1668.36511
0.0044218435,-488.317871,-1666.16956
0.0044309605,-483.962219,-1664.3324
0.0044400775,-479.449829,-1662.26355
0.004449195,-475.125153,-1660.41162
0.004458312,-470.595642,-1658.2854
0.0044674295,-466.452393,-1656.39758
0.0044765465,-461.982025,-1654.36804
0.004485664,-457.737335,-1652.40576
0.004494781,-453.350067,-1650.33337
0.004503898,-449.195221,-1648.28125
0.0045130155,-445.060486,-1646.50122
0.0045221325,-440.938019,-1644.54883
0.00453125,-436.851044,-1642.55103
0.004540367,-432.697144,-1640.38586
0.004549484,-428.661621,-1638.56104
0.0045586015,-424.568207,-1636.40186
0.0045677185,-420.61142,-1634.49194
0.004576836,-416.600555,-1632.58167
0.004585953,-412.634674,-1630.52783
0.00459507,-408.724945,-1628.4054
0.0046041875,-404.967316,-1626.64722
0.0046133045,-401.03714,-1624.64905
0.004622422,-397.223175,-1622.69275
0.004631539,-393.340363,-1620.60938
0.004640656,-389.613647,-1618.72705
0.0046497735,-385.982239,-1616.78186
0.0046588905,-382.186005,-1614.80566
0.004668008,-378.522247,-1612.79224
0.004677125,-374.842987,-1610.81738
0.004686242,-371.241547,-1608.76062
0.0046953595,-367.650635,-1606.77576
0.0047044765,-364.063202,-1604.72485
0.004713594,-360.553162,-1603.02942
0.004722711,-356.994507,-1601.03552
0.004731828,-353.612457,-1598.98083
0.0047409455,-350.056152,-1597.12781
0.0047500625,-346.617432,-1595.03552
0.00475918,-343.148376,-1593.03857
0.004768297,-339.872284,-1591.15112
0.004777414,-336.491364,-1589.20447
0.0047865315,-333.095551,-1587.23401
0.0047956485,-329.827423,-1585.35999
0.004804766,-326.619781,-1583.62427
0.004813883,-323.355743,-1581.56348
0.0048230005,-320.047028,-1579.61011
0.0048321175,-316.81366,-1577.50745
