FFT Dimension (GHz),Re( Z ) (ohm),Im( Z ) (ohm)
0.014533017,6.53830147,-593.161682
0.014542504,6.60717249,-592.813477
0.01455199,6.67405748,-592.471741
0.014561476,6.74105406,-592.124329
0.014570963,6.81045866,-591.782166
0.014580449,6.87397099,-591.438721
0.014589935,6.93834972,-591.096313
0.014599421,7.00570345,-590.75531
0.014608908,7.0662117,-590.412231
0.014618394,7.13433743,-590.072327
0.01462788,7.19862318,-589.729248
0.014637367,7.25972366,-589.392578
0.014646853,7.3243351,-589.052063
0.014656339,7.38315535,-588.711792
0.014665826,7.44998312,-588.373657
0.014675312,7.50763607,-588.037903
0.014684798,7.5690136,-587.700989
0.014694284,7.62845707,-587.361877
0.014703771,7.68770361,-587.026123
0.014713257,7.74658394,-586.690552
0.014722743,7.80505514,-586.35376
0.01473223,7.86274624,-586.019165
0.014741716,7.92227268,-585.684875
0.014751202,7.97849464,-585.352844
0.014760689,8.03672028,-585.019958
0.014770175,8.0885973,-584.686646
0.014779661,8.14621258,-584.352905
0.014789148,8.19928932,-584.021179
0.014798634,8.25598907,-583.686584
0.01480812,8.31280899,-583.358948
0.014817606,8.36488724,-583.027344
0.014827093,8.41996098,-582.70105
0.014836579,8.47186756,-582.366638
0.014846065,8.52198124,-582.041016
0.014855552,8.57339859,-581.712036
0.014865038,8.62847424,-581.385681
0.014874524,8.67838764,-581.058228
0.014884011,8.72916794,-580.731384
0.014893497,8.77817059,-580.403381
0.014902983,8.82921505,-580.076294
0.014912469,8.87779617,-579.750977
0.014921956,8.92688465,-579.427002
0.014931442,8.97449589,-579.102478
0.014940928,9.02329063,-578.77594
0.014950415,9.0703001,-578.452759
0.014959901,9.11736202,-578.129395
0.014969387,9.16119194,-577.80481
0.014978874,9.21043968,-577.481995
0.01498836,9.25620842,-577.165222
0.014997846,9.29931068,-576.840515
0.015007333,9.34563828,-576.520447
0.015016819,9.38868427,-576.197021
0.015026305,9.43250084,-575.879028
0.015035791,9.47842407,-575.55658
0.015045278,9.52065659,-575.238464
0.015054764,9.56232357,-574.920654
0.01506425,9.60544014,-574.598389
0.015073737,9.64569283,-574.282227
0.015083223,9.68900204,-573.962769
0.015092709,9.72947788,-573.645081
0.015102196,9.76999569,-573.331787
0.015111682,9.81040382,-573.014954
0.015121168,9.84859276,-572.693542
0.015130654,9.88855171,-572.380493
0.015140141,9.93009377,-572.064758
0.015149627,9.96464825,-571.750671
0.015159113,10.0019894,-571.433167
0.0151686,10.0406113,-571.120605
0.015178086,10.0789633,-570.808899
0.015187572,10.1170788,-570.495483
0.015197059,10.1529922,-570.177673
0.015206545,10.1883955,-569.865723
0.015216031,10.2230129,-569.557312
0.015225517,10.2593575,-569.242859
0.015235004,10.2933483,-568.929443
0.01524449,10.3281107,-568.620178
0.015253976,10.3600798,-568.308838
0.015263463,10.3954411,-567.999146
0.015272949,10.4255486,-567.688171
0.015282435,10.4583607,-567.3797
0.015291922,10.491744,-567.070251
0.015301408,10.524292,-566.757996
0.015310894,10.5558872,-566.452576
0.015320381,10.5848484,-566.141174
0.015329867,10.6171331,-565.833618
0.015339353,10.6467104,-565.528259
0.015348839,10.6781874,-565.220215
0.015358326,10.7083406,-564.910034
0.015367812,10.7379913,-564.607788
0.015377298,10.7648735,-564.301636
0.015386785,10.7930355,-563.996521
0.015396271,10.8200159,-563.690796
0.015405757,10.8492842,-563.385437
0.015415244,10.8753166,-563.079956
0.01542473,10.9006424,-562.775879
0.015434216,10.9286957,-562.469788
0.015443702,10.9597092,-562.168823
0.015453189,10.9839878,-561.863159
0.015462675,11.0057592,-561.560425
0.015472161,11.0296478,-561.259583
0.015481648,11.0579987,-560.956726
0.015491134,11.0811443,-560.654053
0.01550062,11.1063337,-560.352905
0.015510107,11.1275606,-560.048828
0.015519593,11.1517515,-559.748596
0.015529079,11.1757469,-559.448303
0.015538566,11.1937714,-559.145325
0.015548052,11.21982,-558.848206
0.015557538,11.2409897,-558.546082
0.015567024,11.2640085,-558.248596
0.015576511,11.2826519,-557.951355
0.015585997,11.302639,-557.648682
0.015595483,11.3242788,-557.35376
0.01560497,11.3428707,-557.055481
0.015614456,11.3641748,-556.755066
0.015623942,11.385232,-556.458069
0.015633429,11.4027243,-556.159058
0.015642915,11.4205894,-555.864502
0.015652401,11.4389887,-555.565552
0.015661887,11.4556913,-555.270508
0.015671374,11.4768715,-554.97467
0.01568086,11.4932442,-554.676086
0.015690346,11.5102177,-554.38269
0.015699833,11.527895,-554.087646
0.015709319,11.5424995,-553.79071
0.015718805,11.5578566,-553.496643
0.015728292,11.5726538,-553.20105
0.015737778,11.5868254,-552.905762
0.015747264,11.6052485,-552.612
0.01575675,11.6200876,-552.321899
0.015766237,11.632926,-552.026794
0.015775723,11.6467743,-551.733582
0.015785209,11.6622181,-551.441162
0.015794696,11.6728897,-551.148254
0.015804182,11.6876545,-550.85614
0.015813668,11.6985302,-550.563904
0.015823155,11.7135391,-550.270569
0.015832641,11.7229891,-549.980103
0.015842127,11.7356558,-549.689148
0.015851614,11.7499523,-549.398987
0.0158611,11.7593861,-549.107361
0.015870586,11.7697945,-548.812683
0.015880072,11.7810087,-548.525879
0.015889559,11.7900858,-548.238098
0.015899045,11.8003912,-547.949402
0.015908531,11.8077164,-547.656555
0.015918018,11.8212395,-547.366638
0.015927504,11.8281088,-547.078674
0.01593699,11.8382759,-546.790222
0.015946477,11.8431149,-546.500793
0.015955963,11.8515959,-546.212463
0.015965449,11.8622551,-545.925903
0.015974935,11.8710642,-545.637817
0.015984422,11.8774481,-545.351624
0.015993908,11.8823185,-545.063293
0.016003394,11.8914328,-544.773926
0.016012881,11.8976574,-544.487427
0.016022367,11.9005089,-544.202759
0.016031853,11.907691,-543.917786
0.01604134,11.9145527,-543.628113
0.016050826,11.9194832,-543.343933
0.016060312,11.9241285,-543.060608
0.016069799,11.9276237,-542.774109
0.016079285,11.9340219,-542.48645
0.016088771,11.9363708,-542.202637
0.016098257,11.9390659,-541.917908
0.016107744,11.9452562,-541.634583
0.01611723,11.9483175,-541.350586
0.016126716,11.9501314,-541.064941
0.016136203,11.9545031,-540.781555
0.016145689,11.9564486,-540.499023
0.016155175,11.9598131,-540.21521
0.016164662,11.9617672,-539.931519
0.016174148,11.9622393,-539.647949
0.016183634,11.9642801,-539.365601
0.01619312,11.9651747,-539.084839
0.016202607,11.9672871,-538.802979
0.016212093,11.9668283,-538.519653
0.016221579,11.9670095,-538.238647
0.016231066,11.9660454,-537.955078
0.016240552,11.9658804,-537.676025
0.016250038,11.9669867,-537.394287
0.016259525,11.964756,-537.111877
0.016269011,11.9635334,-536.831909
0.016278497,11.9642429,-536.552979
0.016287984,11.9625235,-536.269653
0.01629747,11.9639158,-535.990845
0.016306956,11.9585266,-535.710266
0.016316442,11.9571295,-535.431885
0.016325929,11.9566021,-535.150269
0.016335415,11.9502621,-534.872559
0.016344901,11.9481926,-534.592651
0.016354388,11.9447031,-534.314026
0.016363874,11.9442062,-534.034607
0.01637336,11.9404402,-533.757996
0.016382847,11.9367666,-533.479797
0.016392333,11.9303694,-533.198975
0.016401819,11.9284019,-532.920959
0.016411305,11.9230318,-532.643433
0.016420792,11.9194059,-532.364868
0.016430278,11.9137869,-532.086487
0.016439764,11.9083805,-531.811951
0.016449251,11.9051037,-531.533386
0.016458737,11.8973246,-531.260559
0.016468223,11.8931942,-530.982605
0.01647771,11.8856611,-530.701904
0.016487196,11.881773,-530.427795
0.016496682,11.8738728,-530.152222
0.016506168,11.8672447,-529.876099
0.016515655,11.8604097,-529.598877
0.016525141,11.8532658,-529.324158
0.016534627,11.8454332,-529.04895
0.016544114,11.8386765,-528.771301
0.0165536,11.8304911,-528.497498
0.016563086,11.8220301,-528.222839
0.016572573,11.8129292,-527.948547
0.016582059,11.805275,-527.675232
0.016591545,11.7967491,-527.39917
0.016601032,11.7887058,-527.125122
0.016610518,11.7809601,-526.848755
0.016620004,11.7704172,-526.578857
0.01662949,11.7598572,-526.303162
0.016638977,11.7529564,-526.027344
0.016648463,11.7410879,-525.755005
0.016657949,11.7306757,-525.48291
0.016667436,11.722394,-525.206604
0.016676922,11.710763,-524.936035
0.016686408,11.7010899,-524.662964
0.016695895,11.6901588,-524.391663
0.016705381,11.6771383,-524.117676
0.016714867,11.6681728,-523.844055
0.016724353,11.6573496,-523.573853
0.01673384,11.6465826,-523.300659
0.016743326,11.6330442,-523.030212
0.016752812,11.6208181,-522.756958
0.016762299,11.6098404,-522.485352
0.016771785,11.5975065,-522.212891
0.016781272,11.5834694,-521.94165
0.016790758,11.57092,-521.67218
0.016800244,11.5586023,-521.401306
0.01680973,11.5463915,-521.128967
0.016819216,11.5331125,-520.85968
0.016828702,11.5198326,-520.587158
0.01683819,11.5066967,-520.316101
0.016847676,11.4926033,-520.048645
0.016857162,11.4792938,-519.779358
0.016866648,11.4652538,-519.507935
0.016876134,11.4514608,-519.237854
0.01688562,11.4373798,-518.969238
0.016895106,11.4225454,-518.699524
0.016904594,11.4092093,-518.429321
0.01691408,11.3929644,-518.159607
0.016923566,11.3784628,-517.893005
0.016933052,11.3629961,-517.623413
0.016942538,11.3485031,-517.353638
0.016952024,11.3325891,-517.084961
0.016961512,11.315712,-516.817017
0.016970998,11.3009014,-516.546387
0.016980484,11.2849255,-516.279236
0.01698997,11.2691851,-516.010498
0.016999456,11.252058,-515.742493
0.017008942,11.23804,-515.474243
0.017018428,11.2202358,-515.207275
0.017027916,11.2025309,-514.940491
0.017037402,11.1858711,-514.672791
0.017046888,11.1703825,-514.406982
0.017056374,11.1524649,-514.138245
0.01706586,11.1350012,-513.872559
0.017075346,11.1188908,-513.60437
0.017084834,11.1004372,-513.338806
0.01709432,11.0845642,-513.070557
0.017103806,11.06672,-512.80542
0.017113292,11.048027,-512.538757
0.017122778,11.0293055,-512.272095
0.017132264,11.0114479,-512.004211
0.01714175,10.994463,-511.740112
0.017151238,10.9752293,-511.474762
0.017160724,10.9565639,-511.20813
0.01717021,10.9367924,-510.941223
0.017179696,10.9202576,-510.67865
0.017189182,10.8999157,-510.411255
0.017198668,10.8798561,-510.144653
0.017208154,10.8614502,-509.880249
0.017217642,10.8414278,-509.616974
0.017227128,10.8232021,-509.350922
0.017236614,10.8044682,-509.085693
0.0172461,10.7847385,-508.821106
0.017255586,10.7636709,-508.556274
0.017265072,10.7431898,-508.292053
0.01727456,10.7232885,-508.026764
0.017284046,10.7025785,-507.762665
0.017293532,10.684144,-507.500305
0.017303018,10.6627789,-507.235413
0.017312504,10.6418428,-506.970123
0.01732199,10.6219082,-506.708099
0.017331476,10.6001635,-506.445496
0.017340964,10.5810909,-506.180969
0.01735045,10.5600204,-505.917816
0.017359936,10.536622,-505.655151
0.017369422,10.5166693,-505.391235
0.017378908,10.49613,-505.127991
0.017388394,10.4745321,-504.865173
0.017397882,10.4530783,-504.601959
0.017407368,10.4308548,-504.338501
0.017416854,10.4086666,-504.076538
0.01742634,10.3878174,-503.814453
0.017435826,10.3651228,-503.551605
0.017445312,10.3446503,-503.288483
0.017454798,10.3220015,-503.027557
0.017464286,10.3002119,-502.764618
0.017473772,10.2772036,-502.504822
0.017483258,10.2545795,-502.242004
0.017492744,10.2320414,-501.979401
0.01750223,10.2103376,-501.718384
0.017511716,10.1872091,-501.456451
0.017521202,10.1638908,-501.195801
0.01753069,10.1411419,-500.935394
0.017540176,10.118907,-500.675201
0.017549662,10.0959511,-500.412048
0.017559148,10.0734634,-500.152283
0.017568634,10.0502481,-499.891449
0.01757812,10.0253706,-499.628723
0.017587608,10.0026913,-499.368866
0.017597094,9.97929764,-499.109467
0.01760658,9.95611191,-498.849121
0.017616066,9.93343449,-498.588531
0.017625552,9.91013336,-498.327454
0.017635038,9.88568592,-498.067261
0.017644524,9.86161613,-497.80777
0.017654012,9.83629894,-497.547516
0.017663498,9.81347466,-497.287292
0.017672984,9.79097366,-497.028168
0.01768247,9.76541042,-496.768982
0.017691956,9.74119949,-496.510895
0.017701442,9.71547222,-496.248535
0.01771093,9.69289207,-495.990997
0.017720416,9.67027283,-495.73172
0.017729902,9.64532661,-495.470612
0.017739388,9.62139511,-495.214355
0.017748874,9.59644413,-494.955109
0.01775836,9.57058334,-494.696533
0.017767846,9.54560089,-494.43576
0.017777334,9.52202892,-494.178802
0.01778682,9.49767876,-493.919434
0.017796306,9.47130871,-493.66217
0.017805792,9.44659042,-493.403015
0.017815278,9.4209528,-493.145294
0.017824764,9.39619446,-492.887878
0.017834252,9.37261391,-492.629211
0.017843738,9.34584045,-492.370209
0.017853224,9.31930542,-492.113037
0.01786271,9.29668427,-491.856628
0.017872196,9.27130222,-491.59848
0.017881682,9.24448299,-491.340698
0.017891168,9.22051144,-491.08313
0.017900656,9.19418335,-490.826965
0.017910142,9.16891575,-490.569244
0.017919628,9.14382172,-490.311768
0.017929114,9.11770439,-490.055969
0.0179386,9.09107494,-489.797211
0.017948086,9.06545067,-489.540863
0.017957572,9.04062366,-489.285004
0.01796706,9.0137701,-489.027527
0.017976546,8.98784637,-488.77124
0.017986032,8.9636488,-488.514404
0.017995518,8.93787766,-488.258514
0.018005004,8.91080284,-488.003479
0.01801449,8.88373375,-487.747437
0.018023978,8.85718155,-487.489594
0.018033464,8.83259487,-487.234985
0.01804295,8.8052454,-486.979309
0.018052436,8.7790184,-486.723877
0.018061922,8.75489807,-486.467896
0.018071408,8.72710228,-486.211395
0.018080894,8.7010622,-485.956055
0.018090382,8.67460251,-485.700592
0.018099868,8.65016174,-485.445587
0.018109354,8.62330723,-485.191956
0.01811884,8.596982,-484.936035
0.018128326,8.56873798,-484.681122
0.018137812,8.54294109,-484.425629
0.0181473,8.51662731,-484.171417
0.018156786,8.49034405,-483.917236
0.018166272,8.46379185,-483.660828
0.018175758,8.43721104,-483.40741
0.018185244,8.41091347,-483.152588
0.01819473,8.38362026,-482.89859
0.018204216,8.35703278,-482.64447
0.018213704,8.33055782,-482.391022
0.01822319,8.30339241,-482.135651
0.018232676,8.27796459,-481.88205
0.018242162,8.25069427,-481.628906
0.018251648,8.22388458,-481.374237
0.018261134,8.19658661,-481.120911
0.01827062,8.17021751,-480.867615
0.018280108,8.14430809,-480.613831
0.018289594,8.11687183,-480.361145
0.01829908,8.09004211,-480.106964
0.018308566,8.06328297,-479.854004
0.018318052,8.03675842,-479.601288
0.018327538,8.00868225,-479.348206
0.018337026,7.9818821,-479.095123
0.018346512,7.95629787,-478.841644
0.018355998,7.92973328,-478.590424
0.018365484,7.90198946,-478.337219
0.01837497,7.87402582,-478.083893
0.018384456,7.84782076,-477.832672
0.018393942,7.82075119,-477.579712
0.01840343,7.79579163,-477.327759
0.018412916,7.76686382,-477.076385
0.018422402,7.74110413,-476.822937
0.018431888,7.71405983,-476.572083
0.018441374,7.6870718,-476.31897
0.01845086,7.65958738,-476.068298
0.018460348,7.63304853,-475.816284
0.018469834,7.6066432,-475.564514
0.01847932,7.57937098,-475.313202
0.018488806,7.55222988,-475.062561
0.018498292,7.52583075,-474.810089
0.018507778,7.49822617,-474.559967
0.018517264,7.47082758,-474.307526
0.018526752,7.44367313,-474.057648
0.018536238,7.41711378,-473.806305
0.018545724,7.39073038,-473.55542
0.01855521,7.36316013,-473.304688
0.018564696,7.33672333,-473.054718
0.018574182,7.30962944,-472.803986
0.01858367,7.28318167,-472.552979
0.018593156,7.25472689,-472.303223
0.018602642,7.22843266,-472.053741
0.018612128,7.20223141,-471.802094
0.018621614,7.17463017,-471.552734
0.0186311,7.14821863,-471.303406
0.018640586,7.12140131,-471.052124
0.018650074,7.09478855,-470.802216
0.01865956,7.06725216,-470.553772
0.018669046,7.04209375,-470.304169
0.018678532,7.01476526,-470.053955
0.018688018,6.98722363,-469.804504
0.018697504,6.96046305,-469.556549
0.01870699,6.93361187,-469.306763
0.018716478,6.90760708,-469.057251
0.018725964,6.88087177,-468.807739
0.01873545,6.85350418,-468.559326
0.018744936,6.82627153,-468.311066
0.018754422,6.80077648,-468.060944
0.018763908,6.77210951,-467.813232
0.018773396,6.74733353,-467.564392
0.018782882,6.72025299,-467.315765
0.018792368,6.69385004,-467.068115
0.018801854,6.66755247,-466.819397
0.01881134,6.6402173,-466.572205
0.018820826,6.61384344,-466.324493
0.018830312,6.58675718,-466.075287
0.0188398,6.56097078,-465.827911
0.018849286,6.53404284,-465.579041
0.018858772,6.50758457,-465.332764
0.018868258,6.48137379,-465.084442
0.018877744,6.4547534,-464.837372
0.01888723,6.4285655,-464.589661
0.018896718,6.40263224,-464.342438
0.018906204,6.37588644,-464.094666
0.01891569,6.35045242,-463.848419
0.018925176,6.3238678,-463.601837
0.018934662,6.29703617,-463.355408
0.018944148,6.27057314,-463.108032
0.018953634,6.24472523,-462.861237
0.018963122,6.21894264,-462.613953
0.018972608,6.19298315,-462.368683
0.018982094,6.16699696,-462.121552
0.01899158,6.14125633,-461.875549
0.019001066,6.11515617,-461.628906
0.019010552,6.088346,-461.383301
0.019020038,6.06244898,-461.137054
0.019029526,6.03697395,-460.891602
0.019039012,6.01091146,-460.644897
0.019048498,5.98483801,-460.398834
0.019057984,5.95904398,-460.15451
0.01906747,5.93338633,-459.909454
0.019076956,5.90863466,-459.663605
0.019086444,5.8816576,-459.417938
0.01909593,5.85589981,-459.174011
0.019105416,5.83045101,-458.928528
0.019114902,5.80483103,-458.682648
0.019124388,5.77926445,-458.438263
0.019133874,5.75372934,-458.193237
0.01914336,5.72845173,-457.948334
0.019152848,5.70282555,-457.70343
0.019162334,5.67766809,-457.459015
0.01917182,5.65225935,-457.215515
0.019181306,5.62604856,-456.970337
0.019190792,5.60209131,-456.726135
0.019200278,5.57714558,-456.481995
0.019209766,5.55060577,-456.238586
0.019219252,5.52502918,-455.99469
0.019228738,5.50164318,-455.751587
0.019238224,5.47611094,-455.50708
0.01924771,5.45126724,-455.263733
0.019257196,5.42572737,-455.019806
0.019266682,5.40042973,-454.776978
0.01927617,5.37626219,-454.533569
0.019285656,5.35099888,-454.291107
0.019295142,5.32621479,-454.046295
0.019304628,5.30144691,-453.804199
0.019314114,5.27742529,-453.562164
0.0193236,5.25277805,-453.318787
0.019333088,5.2279501,-453.07547
0.019342574,5.20293713,-452.833435
0.01935206,5.17866707,-452.591766
0.019361546,5.15381765,-452.349487
0.019371032,5.13027239,-452.10614
0.019380518,5.10513783,-451.864838
0.019390004,5.08048248,-451.622437
0.019399492,5.05665588,-451.380737
0.019408978,5.03263235,-451.138794
0.019418464,5.00903416,-450.895996
0.01942795,4.98394442,-450.655029
0.019437436,4.9617548,-450.412903
0.019446922,4.93607664,-450.172882
0.019456408,4.91236353,-449.931549
0.019465896,4.88777781,-449.69043
0.019475382,4.86471605,-449.449493
0.019484868,4.84178543,-449.208221
0.019494354,4.81690788,-448.968048
0.01950384,4.79367208,-448.72757
0.019513326,4.76984119,-448.486389
0.019522814,4.74674511,-448.24527
0.0195323,4.7239275,-448.005829
0.019541786,4.69943333,-447.76593
0.019551272,4.67619658,-447.524841
0.019560758,4.65240955,-447.284515
0.019570244,4.62972116,-447.046112
0.01957973,4.60648823,-446.804871
0.019589218,4.58319712,-446.566162
0.019598704,4.56013632,-446.325684
0.01960819,4.53781366,-446.087036
0.019617676,4.51464796,-445.847198
0.019627162,4.49173975,-445.608398
0.019636648,4.46775866,-445.368958
0.019646136,4.44496679,-445.129822
0.019655622,4.42288208,-444.890106
0.019665108,4.40012693,-444.651215
0.019674594,4.37696648,-444.412872
0.01968408,4.35481691,-444.174957
0.019693566,4.33171177,-443.935669
0.019703052,4.30932951,-443.697083
0.01971254,4.28763056,-443.459137
0.019722026,4.26527596,-443.221222
0.019731512,4.243433,-442.982819
0.019740998,4.22032022,-442.745178
0.019750484,4.19881773,-442.507446
0.01975997,4.17658043,-442.270447
0.019769456,4.15420532,-442.032135
0.019778944,4.13333321,-441.794769
0.01978843,4.11043549,-441.557922
0.019797916,4.08885241,-441.319855
0.019807402,4.06699944,-441.082001
0.019816888,4.04497671,-440.845154
0.019826374,4.02425241,-440.608643
0.019835862,4.00196791,-440.371613
0.019845348,3.980937,-440.135651
0.019854834,3.95962334,-439.898071
0.01986432,3.93789601,-439.66214
0.019873806,3.91625929,-439.425537
0.019883292,3.89541459,-439.190186
0.019892778,3.87406826,-438.952942
0.019902266,3.85240698,-438.717712
0.019911752,3.83137679,-438.481842
0.019921238,3.81098223,-438.246216
0.019930724,3.79088402,-438.010101
0.01994021,3.76919866,-437.774811
0.019949696,3.7481842,-437.538544
0.019959184,3.72785664,-437.303986
0.01996867,3.70733404,-437.068695
0.019978156,3.68615842,-436.833588
0.019987642,3.66577196,-436.598907
0.019997128,3.64569855,-436.364441
0.020006614,3.62495327,-436.128754
0.0200161,3.60435009,-435.895111
0.020025588,3.58449936,-435.660675
0.020035074,3.56455636,-435.426697
0.02004456,3.5438745,-435.192535
0.020054046,3.52499413,-434.957153
0.020063532,3.50403953,-434.723724
0.020073018,3.48400354,-434.489838
0.020082506,3.46400499,-434.255768
0.020091992,3.4446528,-434.022156
0.020101478,3.42563176,-433.788513
0.020110964,3.40580964,-433.555664
0.02012045,3.3864615,-433.322876
0.020129936,3.36587787,-433.088715
0.020139422,3.34682298,-432.855347
0.02014891,3.32788563,-432.623718
0.020158396,3.3087821,-432.390656
0.020167882,3.28906035,-432.157715
0.020177368,3.27036405,-431.925049
0.020186854,3.25107074,-431.692963
0.02019634,3.23240829,-431.46048
0.020205826,3.21380234,-431.228668
0.020215314,3.19495821,-430.996033
0.0202248,3.17590714,-430.764435
0.020234286,3.15656328,-430.532532
0.020243772,3.13844395,-430.300842
0.020253258,3.12007594,-430.07016
0.020262744,3.10171342,-429.838287
0.020272232,3.0828054,-429.607056
0.020281718,3.06416917,-429.375153
0.020291204,3.04644084,-429.144562
0.02030069,3.02843904,-428.914276
0.020310176,3.01067185,-428.682343
0.020319662,2.99262142,-428.452576
0.020329148,2.97385192,-428.221832
0.020338636,2.95636296,-427.991241
0.020348122,2.93929815,-427.761688
0.020357608,2.92079329,-427.530762
0.020367094,2.9029336,-427.300934
0.02037658,2.88575053,-427.071075
0.020386066,2.86820054,-426.842133
0.020395554,2.85071969,-426.611969
0.02040504,2.83285832,-426.381714
0.020414526,2.81606984,-426.152802
0.020424012,2.79884076,-425.924408
0.020433498,2.78109264,-425.693909
0.020442984,2.76439714,-425.465607
0.02045247,2.74727011,-425.236115
0.020461958,2.73007536,-425.008453
0.020471444,2.71421003,-424.779694
0.02048093,2.69634891,-424.551147
0.020490416,2.68031788,-424.322754
0.020499902,2.66367197,-424.094666
0.020509388,2.6470654,-423.866394
0.020518874,2.63088465,-423.638184
0.020528362,2.61490321,-423.410217
0.020537848,2.59772348,-423.183075
0.020547334,2.58190155,-422.955414
0.02055682,2.56524253,-422.727875
0.020566306,2.54952836,-422.500122
0.020575792,2.53367019,-422.272919
0.02058528,2.51706004,-422.046448
0.020594766,2.50193501,-421.819336
0.020604252,2.48596597,-421.592438
0.020613738,2.470083,-421.365814
0.020623224,2.45454741,-421.138428
0.02063271,2.43901372,-420.913025
0.020642196,2.42375565,-420.686798
0.020651684,2.40750074,-420.460419
0.02066117,2.39315009,-420.234467
0.020670656,2.37734652,-420.008118
0.020680142,2.36163282,-419.782776
0.020689628,2.34716415,-419.556702
0.020699114,2.33260226,-419.331665
0.020708602,2.31702733,-419.106934
0.020718088,2.30233932,-418.881195
0.020727574,2.28684402,-418.655914
0.02073706,2.27212667,-418.430847
0.020746546,2.25841069,-418.207062
0.020756032,2.24357176,-417.981812
0.020765518,2.22838306,-417.75769
0.020775006,2.21540976,-417.532318
0.020784492,2.20029521,-417.308441
0.020793978,2.18629932,-417.084381
0.020803464,2.1714232,-416.86026
0.02081295,2.15719557,-416.636475
0.020822436,2.14342022,-416.412384
0.020831922,2.12890315,-416.189392
0.02084141,2.11523843,-415.966217
0.020850896,2.10136676,-415.743073
0.020860382,2.08817267,-415.519165
0.020869868,2.07463861,-415.296356
0.020879354,2.06073117,-415.074402
0.02088884,2.04735589,-414.851562
0.020898328,2.03398848,-414.627991
0.020907814,2.02096128,-414.405304
0.0209173,2.00670886,-414.183319
0.020926786,1.99391615,-413.961517
0.020936272,1.98033631,-413.738892
0.020945758,1.96739411,-413.517365
0.020955244,1.9551295,-413.295502
0.020964732,1.94196165,-413.074066
0.020974218,1.92891526,-412.851868
0.020983704,1.91643775,-412.631714
0.02099319,1.90397489,-412.409393
0.021002676,1.89109325,-412.189056
0.021012162,1.87832451,-411.96701
0.02102165,1.86584532,-411.747375
0.021031136,1.85357726,-411.526184
0.021040622,1.84140325,-411.305511
0.021050108,1.8290695,-411.08551
0.021059594,1.81662893,-410.865326
0.02106908,1.80465949,-410.644623
0.021078566,1.7927916,-410.424683
0.021088054,1.77957284,-410.205353
0.02109754,1.76936185,-409.98587
0.021107026,1.75748825,-409.765808
0.021116512,1.74570835,-409.546753
0.021125998,1.73359597,-409.327606
0.021135484,1.72239947,-409.108856
0.021144972,1.710379,-408.889557
0.021154458,1.69896603,-408.670227
0.021163944,1.68747258,-408.452179
0.02117343,1.67658925,-408.232971
0.021182916,1.66544092,-408.01416
0.021192402,1.65410376,-407.796112
0.021201888,1.64309382,-407.578369
0.021211376,1.63213348,-407.360077
0.021220862,1.62161767,-407.142212
0.021230348,1.6105839,-406.925018
0.021239834,1.59988546,-406.707947
0.02124932,1.58916938,-406.49054
0.021258806,1.57850862,-406.272278
0.021268292,1.56836152,-406.055267
0.02127778,1.55726886,-405.838257
0.021287266,1.54700828,-405.62207
0.021296752,1.53692377,-405.405212
0.021306238,1.52652991,-405.187866
0.021315724,1.51645386,-404.97226
0.02132521,1.50640666,-404.755707
0.021334698,1.496562,-404.539246
0.021344184,1.48688757,-404.323547
0.02135367,1.47713637,-404.108032
0.021363156,1.46659076,-403.892151
0.021372642,1.45717835,-403.676361
0.021382128,1.44850898,-403.461517
0.021391614,1.43809962,-403.245911
0.021401102,1.42814815,-403.030396
0.021410588,1.41945481,-402.815521
0.021420074,1.40966773,-402.6008
0.02142956,1.4004786,-402.386444
0.021439046,1.39133358,-402.171814
0.021448532,1.38254189,-401.957367
0.02145802,1.37366605,-401.743317
0.021467506,1.36464918,-401.528961
0.021476992,1.3556447,-401.314728
0.021486478,1.34648359,-401.101471
0.021495964,1.33750713,-400.887634
0.02150545,1.329427,-400.67453
0.021514936,1.32053792,-400.460632
0.021524424,1.31155336,-400.24762
0.02153391,1.30342817,-400.034515
0.021543396,1.29555178,-399.821381
0.021552882,1.28669977,-399.608765
0.021562368,1.27863586,-399.396545
0.021571854,1.27020705,-399.183685
0.02158134,1.26216483,-398.970795
0.021590828,1.25424504,-398.759125
0.021600314,1.24663544,-398.547211
0.0216098,1.23841608,-398.335297
0.021619286,1.23052943,-398.123505
0.021628772,1.22280312,-397.912079
0.021638258,1.2147001,-397.700958
0.021647746,1.20731556,-397.489532
0.021657232,1.19953406,-397.277802
0.021666718,1.19236135,-397.067047
0.021676204,1.18479371,-396.856262
0.02168569,1.17717791,-396.645569
0.021695176,1.17044199,-396.435211
0.021704662,1.16329193,-396.224701
0.02171415,1.15573168,-396.014801
0.021723636,1.14876091,-395.804352
0.021733122,1.14130163,-395.594086
0.021742608,1.13482392,-395.38504
0.021752094,1.12777853,-395.174866
0.02176158,1.12142575,-394.965363
0.021771068,1.11432493,-394.755981
0.021780554,1.10754919,-394.546783
0.02179004,1.10097396,-394.33786
0.021799526,1.09474218,-394.12851
0.021809012,1.0885973,-393.91983
0.021818498,1.08188057,-393.711182
0.021827984,1.07538509,-393.502838
0.021837472,1.0693804,-393.294189
0.021846958,1.06321406,-393.086639
0.021856444,1.05737436,-392.878479
0.02186593,1.0511688,-392.670807
0.021875416,1.04523504,-392.463257
0.021884902,1.03960013,-392.25528
0.02189439,1.03286803,-392.048004
